epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
349,333,11,3,5,0,2,--,--,000,82,82,0,121442,121442
366,334,5,1,5,0,3,---,---,000,110,110,0,162910,162910
350,334,11,3,5,0,2,--,--,000,83,83,0,122923,122923
367,335,5,1,5,0,3,---,---,000,111,111,0,164391,164391
351,335,11,3,5,0,2,--,--,000,83,83,0,122923,122923
368,336,5,1,5,0,3,---,---,000,111,111,0,164391,164391
352,336,11,3,5,0,2,--,--,000,83,83,0,122923,122923
369,337,5,1,5,0,3,---,---,000,110,110,0,162910,162910
353,337,11,3,5,0,2,--,--,000,84,84,0,124404,124404
370,338,5,1,5,0,3,---,---,000,109,109,0,161429,161429
354,338,11,3,5,0,2,--,--,000,84,84,0,124404,124404
371,339,5,1,5,0,3,---,---,000,110,110,0,162910,162910
355,339,11,3,5,0,2,--,--,000,83,83,0,122923,122923
372,340,5,1,5,0,3,---,---,000,110,110,0,162910,162910
356,340,11,3,5,0,2,--,--,000,84,84,0,124404,124404
373,341,5,1,5,0,3,---,---,000,110,110,0,162910,162910
357,341,11,3,5,0,2,--,--,000,84,84,0,124404,124404
374,342,5,1,5,0,3,---,---,000,110,110,0,162910,162910
358,342,11,3,5,0,2,--,--,000,83,83,0,122923,122923
375,343,5,1,5,0,3,---,---,000,112,112,0,165872,165872
359,343,11,3,5,0,2,--,--,000,83,83,0,122923,122923
376,344,5,1,5,0,3,---,---,000,112,112,0,165872,165872
360,344,11,3,5,0,2,--,--,000,82,82,0,121442,121442
377,345,5,1,5,0,3,---,---,000,112,112,0,165872,165872
361,345,11,3,5,0,2,--,--,000,82,82,0,121442,121442
378,346,5,1,5,0,3,---,---,000,112,112,0,165872,165872
362,346,11,3,5,0,2,--,--,000,82,82,0,121442,121442
379,347,5,1,5,0,3,---,---,000,112,112,0,165872,165872
363,347,11,3,5,0,2,--,--,000,83,83,0,122923,122923
380,348,5,1,5,0,3,---,---,000,112,112,0,165872,165872
364,348,11,3,5,0,2,--,--,000,83,83,0,122923,122923
381,349,5,1,5,0,3,---,---,000,112,112,0,165872,165872
365,349,11,3,5,0,2,--,--,000,84,84,0,124404,124404
382,350,5,1,5,0,3,---,---,000,112,112,0,165872,165872
366,350,11,3,5,0,2,--,--,000,82,82,0,121442,121442
383,351,5,1,5,0,3,---,---,000,111,111,0,164391,164391
367,351,11,3,5,0,2,--,--,000,84,84,0,124404,124404
384,352,5,1,5,0,3,---,---,000,111,111,0,164391,164391
368,352,11,3,5,0,2,--,--,000,83,83,0,122923,122923
385,353,5,1,5,0,3,---,---,000,111,111,0,164391,164391
369,353,11,3,5,0,2,--,--,000,82,82,0,121442,121442
386,354,5,1,5,0,3,---,---,000,113,113,0,167353,167353
370,354,11,3,5,0,2,--,--,000,81,81,0,119961,119961
387,355,5,1,5,0,3,---,---,000,112,112,0,165872,165872
371,355,11,3,5,0,2,--,--,000,82,82,0,121442,121442
388,356,5,1,5,0,3,---,---,000,112,112,0,165872,165872
372,356,11,3,5,0,2,--,--,000,84,84,0,124404,124404
389,357,5,1,5,0,3,---,---,000,111,111,0,164391,164391
373,357,11,3,5,0,2,--,--,000,82,82,0,121442,121442
390,358,5,1,5,0,3,---,---,000,110,110,0,162910,162910
374,358,11,3,5,0,2,--,--,000,83,83,0,122923,122923
391,359,5,1,5,0,3,---,---,000,112,112,0,165872,165872
375,359,11,3,5,0,2,--,--,000,85,85,0,125885,125885
392,360,5,1,5,0,3,---,---,000,112,112,0,165872,165872
376,360,11,3,5,0,2,--,--,000,84,84,0,124404,124404
393,361,5,1,5,0,3,---,---,000,112,112,0,165872,165872
377,361,11,3,5,0,2,--,--,000,83,83,0,122923,122923
394,362,5,1,5,0,3,---,---,000,113,113,0,167353,167353
378,362,11,3,5,0,2,--,--,000,83,83,0,122923,122923
395,363,5,1,5,0,3,---,---,000,112,112,0,165872,165872
379,363,11,3,5,0,2,--,--,000,84,84,0,124404,124404
396,364,5,1,5,0,3,---,---,000,111,111,0,164391,164391
380,364,11,3,5,0,2,--,--,000,82,82,0,121442,121442
397,365,5,1,5,0,3,---,---,000,112,112,0,165872,165872
381,365,11,3,5,0,2,--,--,000,83,83,0,122923,122923
398,366,5,1,5,0,3,---,---,000,113,113,0,167353,167353
382,366,11,3,5,0,2,--,--,000,81,81,0,119961,119961
399,367,5,1,5,0,3,---,---,000,111,111,0,164391,164391
383,367,11,3,5,0,2,--,--,000,84,84,0,124404,124404
400,368,5,1,5,0,3,---,---,000,113,113,0,167353,167353
384,368,11,3,5,0,2,--,--,000,84,84,0,124404,124404
401,369,5,1,5,0,3,---,---,000,112,112,0,165872,165872
385,369,11,3,5,0,2,--,--,000,84,84,0,124404,124404
402,370,5,1,5,0,3,---,---,000,113,113,0,167353,167353
386,370,11,3,5,0,2,--,--,000,84,84,0,124404,124404
403,371,5,1,5,0,3,---,---,000,113,113,0,167353,167353
387,371,11,3,5,0,2,--,--,000,83,83,0,122923,122923
404,372,5,1,5,0,3,---,---,000,113,113,0,167353,167353
388,372,11,3,5,0,2,--,--,000,82,82,0,121442,121442
405,373,5,1,5,0,3,---,---,000,115,115,0,170315,170315
389,373,11,3,5,0,2,--,--,000,85,85,0,125885,125885
406,374,5,1,5,0,3,---,---,000,113,113,0,167353,167353
390,374,11,3,5,0,2,--,--,000,82,82,0,121442,121442
407,375,5,1,5,0,3,---,---,000,115,115,0,170315,170315
391,375,11,3,5,0,2,--,--,000,83,83,0,122923,122923
408,376,5,1,5,0,3,---,---,000,111,111,0,164391,164391
392,376,11,3,5,0,2,--,--,000,82,82,0,121442,121442
409,377,5,1,5,0,3,---,---,000,114,114,0,168834,168834
393,377,11,3,5,0,2,--,--,000,83,83,0,122923,122923
410,378,5,1,5,0,3,---,---,000,113,113,0,167353,167353
394,378,11,3,5,0,2,--,--,000,84,84,0,124404,124404
411,379,5,1,5,0,3,---,---,000,113,113,0,167353,167353
395,379,11,3,5,0,2,--,--,000,84,84,0,124404,124404
